timestamp,process_type,occupancy,machines_active,external_temp,solar_available,energy_used_kwh,idle_energy_kwh,equipment_age,phantom_load,forecast,machine_efficiency,waste_reason,ai_recommendations
2025-05-08 13:00:00,Finishing,46.56753264123897,19,31.858367996635636,Low,121.60000000000001,32.486940154126714,4,0,Clear,0.8,Normal,No action needed.
2025-05-08 14:00:00,Weaving,34.106370485581884,12,31.974279602002152,High,116.99999999999999,38.547773265934595,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-08 15:00:00,Spinning,83.21653574757039,18,26.61778725978344,High,99.00000000000001,8.30781480495266,9,0,Clear,0.55,Normal,No action needed.
2025-05-08 16:00:00,Dyeing,43.2322501776423,8,27.587171798448473,Low,150.0,42.575812366768275,5,0,Cloudy,0.75,Normal,No action needed.
2025-05-08 17:00:00,Dyeing,70.41328841068417,12,31.707087287935042,None,240.0,35.50405390717899,4,0,Clear,0.8,Normal,Shift dyeing to solar peak hours if possible.
2025-05-08 18:00:00,Weaving,57.38168054460501,9,21.771111684464827,High,114.75,24.45226078753288,3,0,Clear,0.85,Normal,No action needed.
2025-05-08 19:00:00,Finishing,39.300902709357345,12,33.719354719659684,High,52.800000000000004,16.02456168472966,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-08 20:00:00,Weaving,17.981622770961643,16,30.644899776525982,High,211.20000000000002,86.61140635386451,4,0,Clear,0.8,Low Occupancy,Optimize scheduling during low occupancy hours.
2025-05-08 21:00:00,Dyeing,100.0,6,23.766981675312028,Low,105.0,0.0,6,0,Clear,0.7,Normal,No action needed.
2025-05-08 22:00:00,Dyeing,59.3822472885684,5,36.61754382683411,None,118.75,24.116790672412513,1,0,Rain,0.95,Normal,Shift dyeing to solar peak hours if possible.
2025-05-08 23:00:00,Dyeing,100.0,5,32.012190850924725,None,93.75,0.0,5,0,Clear,0.75,Normal,Shift dyeing to solar peak hours if possible.
2025-05-09 00:00:00,Weaving,66.84855530442549,19,39.54348368442635,High,156.75,25.982444780156527,9,0,Clear,0.55,Normal,Schedule maintenance for old machines.
2025-05-09 01:00:00,Spinning,37.76749344522547,6,28.082806433020657,High,42.0,13.06882637650265,6,0,Rain,0.7,Normal,No action needed.
2025-05-09 02:00:00,Finishing,75.79800160075749,5,22.404181107412168,Low,22.0,2.6622198239166757,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-09 03:00:00,Dyeing,52.171489666265295,19,33.90934413379725,High,261.25,62.47599162344096,9,0,Clear,0.55,Normal,Schedule maintenance for old machines.
2025-05-09 04:00:00,Weaving,60.83378074263883,12,33.36425597110033,Low,99.00000000000001,19.387278532393783,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-09 05:00:00,Weaving,55.35201786999057,10,38.2847303190294,None,82.5,18.417292628628893,9,0,Clear,0.55,Normal,No action needed.
2025-05-09 06:00:00,Weaving,100.0,11,36.25971477432187,Low,123.75,0.0,5,0,Clear,0.75,Normal,No action needed.
2025-05-09 07:00:00,Dyeing,74.50302798763482,16,39.09320060066615,Low,340.0,43.34485242102081,3,0,Rain,0.85,Normal,No action needed.
2025-05-09 08:00:00,Weaving,59.32626946182568,9,25.697458039238455,High,114.75,23.336552896277514,3,0,Clear,0.85,Normal,No action needed.
2025-05-09 09:00:00,Dyeing,40.99303633796531,6,25.452480014670677,High,82.5,24.34037251058931,9,0,Clear,0.55,Normal,No action needed.
2025-05-09 10:00:00,Finishing,49.193556337250236,19,22.137538461894877,Low,91.2,23.16773831021389,10,1,Clear,0.5,Phantom Load,Turn off machines during breaks.
2025-05-09 11:00:00,Spinning,70.27081416327027,10,31.004530843125234,High,50.0,7.43229645918243,10,0,Clear,0.5,Normal,No action needed.
2025-05-09 12:00:00,Dyeing,100.0,14,24.240896798164535,Low,175.0,0.0,10,0,Rain,0.5,Normal,Schedule maintenance for old machines.
2025-05-09 13:00:00,Dyeing,68.26113067572365,5,24.73741117948964,Low,112.5,17.85311399490545,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-09 14:00:00,Dyeing,71.73356417060161,14,29.035353574744583,Low,332.5,46.99294956637481,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-09 15:00:00,Spinning,73.62012477483114,5,23.568919304555443,High,42.5,5.605723485348382,3,0,Clear,0.85,Normal,No action needed.
2025-05-09 16:00:00,Spinning,89.18987206767042,18,22.83548787054204,High,116.99999999999999,6.323924840412805,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-09 17:00:00,Weaving,26.29378122476119,11,34.49033702797236,High,99.0,36.48457829374321,8,0,Clear,0.6,Normal,No action needed.
2025-05-09 18:00:00,Dyeing,27.539082130685088,18,25.29790894473467,Low,360.0,130.42965216476685,4,0,Clear,0.8,Normal,No action needed.
2025-05-09 19:00:00,Spinning,71.26690925010048,13,32.34311566791294,High,117.0,16.808858088691217,2,0,Clear,0.9,Normal,No action needed.
2025-05-09 20:00:00,Dyeing,72.62582566520335,7,30.659155731026708,High,148.75,20.35954216150501,3,0,Clear,0.85,Normal,No action needed.
2025-05-09 21:00:00,Weaving,28.86768058406393,10,31.1556683474005,Low,120.0,42.679391649561644,4,0,Clear,0.8,Normal,No action needed.
2025-05-09 22:00:00,Finishing,70.77511984892739,13,23.40955876347835,High,57.2,8.358315723206767,9,0,Clear,0.55,Normal,No action needed.
2025-05-09 23:00:00,Weaving,41.586528138412675,12,35.90899921579458,None,116.99999999999999,34.17188103902858,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-10 00:00:00,Finishing,61.459935119467154,13,33.43116887226074,High,72.8,14.028583616513954,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-10 01:00:00,Spinning,75.60156359433165,16,35.64056175340772,Low,128.0,15.61499929962774,4,0,Clear,0.8,Normal,No action needed.
2025-05-10 02:00:00,Weaving,23.27589253793407,8,25.594070769429585,None,108.0,41.4310180295156,2,0,Rain,0.9,Normal,No action needed.
2025-05-10 03:00:00,Weaving,70.15982653825087,10,31.33150724342837,High,142.5,21.261123591496254,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-10 04:00:00,Weaving,71.3688201251231,8,36.3747000814854,High,102.0,14.601901736187225,3,0,Cloudy,0.85,Normal,No action needed.
2025-05-10 05:00:00,Weaving,71.99188226562987,8,31.460828578616987,None,108.0,15.12438357655987,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-10 06:00:00,Finishing,100.0,10,36.58664810282568,High,68.0,0.0,3,0,Clear,0.85,Normal,No action needed.
2025-05-10 07:00:00,Weaving,53.99719431215017,12,29.564680460961448,Low,144.0,33.12202009525187,4,0,Cloudy,0.8,Normal,No action needed.
2025-05-10 08:00:00,Spinning,73.1503921499175,8,28.790233772658205,High,56.0,7.5178901980231005,6,0,Clear,0.7,Normal,No action needed.
2025-05-10 09:00:00,Dyeing,62.841018886492186,11,23.04049706257296,High,233.75,43.42955917641226,3,0,Clear,0.85,Normal,No action needed.
2025-05-10 10:00:00,Weaving,72.91835651587623,19,39.67357850526827,High,242.25,32.802640670144925,3,0,Cloudy,0.85,Normal,No action needed.
2025-05-10 11:00:00,Spinning,87.4861902635819,11,33.84322683388264,High,88.0,5.50607628402396,4,0,Clear,0.8,Normal,No action needed.
2025-05-10 12:00:00,Spinning,48.14344125241021,8,30.540829278233034,High,60.0,15.556967624276936,5,0,Clear,0.75,Normal,No action needed.
2025-05-10 13:00:00,Spinning,49.853344492229084,11,30.510092439372798,High,71.49999999999999,17.927429344028095,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-10 14:00:00,Spinning,48.46979198546561,10,35.80675471720296,Low,64.99999999999999,16.747317604723673,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-10 15:00:00,Spinning,8.179154157101806,9,36.68606731909535,Low,74.25,34.08848901917595,5,0,Rain,0.75,Low Occupancy,No action needed.
2025-05-10 16:00:00,Weaving,62.39160736828306,19,29.986676699572364,High,213.75,40.193969625147474,5,0,Clear,0.75,Normal,No action needed.
2025-05-10 17:00:00,Weaving,40.538621182368885,16,33.03421295821937,None,192.0,57.08292366492587,4,0,Clear,0.8,Normal,No action needed.
2025-05-10 18:00:00,Finishing,69.30090922030364,6,28.75206248110784,High,28.799999999999997,4.420669072276275,10,1,Clear,0.5,Phantom Load,Turn off machines during breaks.
2025-05-10 19:00:00,Dyeing,63.33305657127027,16,32.74402953616561,Low,280.0,51.33372080022161,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-10 20:00:00,Spinning,36.174197214243875,16,30.244438416253487,Low,96.0,30.63638533716294,8,0,Cloudy,0.6,Normal,No action needed.
2025-05-10 21:00:00,Spinning,61.25370793773747,12,22.10735067905612,High,96.0,18.598220189886014,4,0,Clear,0.8,Normal,No action needed.
2025-05-10 22:00:00,Spinning,84.00827815888852,11,35.67685353535347,High,55.0,4.397723506305658,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-10 23:00:00,Dyeing,46.862114420572084,14,20.418899220618258,High,332.5,88.3417347757989,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-11 00:00:00,Dyeing,34.948219752690086,5,25.10826969370439,High,68.75,22.36154946001278,9,0,Clear,0.55,Normal,No action needed.
2025-05-11 01:00:00,Spinning,49.95075026178767,6,26.444310068892566,High,36.0,9.00886495287822,8,0,Clear,0.6,Normal,No action needed.
2025-05-11 02:00:00,Finishing,100.0,6,22.561914927324,High,28.799999999999997,0.0,8,0,Clear,0.6,Normal,No action needed.
2025-05-11 03:00:00,Weaving,68.42719136098003,18,28.788099793889046,Low,189.0,29.83630416387387,6,0,Rain,0.7,Normal,No action needed.
2025-05-11 04:00:00,Dyeing,53.584503341874424,9,25.7181357847832,None,146.24999999999997,33.94133193125432,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-11 05:00:00,Weaving,59.947966647819634,9,35.10083857492557,High,81.0,16.22107350763305,8,0,Clear,0.6,Normal,No action needed.
2025-05-11 06:00:00,Spinning,57.06002435605855,10,39.69339479049016,None,90.0,19.322989039773653,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-11 07:00:00,Spinning,52.71065474959542,6,24.270227326213437,Low,36.0,8.512082145072824,8,0,Clear,0.6,Normal,No action needed.
2025-05-11 08:00:00,Dyeing,73.20021186234237,10,31.300439857180322,Low,162.49999999999997,21.774827861846823,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-11 09:00:00,Weaving,88.70494052945072,12,29.231149488395797,High,171.0,9.657275847319628,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-11 10:00:00,Spinning,64.90037190920934,6,24.080712692577976,Low,38.99999999999999,6.844427477704177,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-11 11:00:00,Weaving,56.05140922715922,13,31.084530282640333,High,97.5,21.42493800175988,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-11 12:00:00,Spinning,76.53988778234636,8,26.538632326761583,High,51.99999999999999,6.099629176589948,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-11 13:00:00,Spinning,75.95605346098833,19,28.97221261909085,Low,114.0,13.705049527236653,8,0,Clear,0.6,Normal,No action needed.
2025-05-11 14:00:00,Dyeing,51.67611994539719,5,31.76404533896781,High,106.25,25.672061279007742,3,0,Clear,0.85,Normal,No action needed.
2025-05-11 15:00:00,Weaving,36.384358746993215,8,21.056079209370562,High,108.0,34.35244627662366,2,0,Clear,0.9,Normal,No action needed.
2025-05-11 16:00:00,Weaving,40.15314320250299,12,26.684766373921214,Low,125.99999999999999,37.703519782423115,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-11 17:00:00,Weaving,67.71768766168651,17,22.94905053412568,High,165.74999999999997,26.7539663503773,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-11 18:00:00,Spinning,72.35340736531498,13,38.66226662687116,Low,123.5,17.071770951917998,1,0,Clear,0.95,Normal,No action needed.
2025-05-11 19:00:00,Spinning,73.96499827555633,19,28.198097793925765,None,123.49999999999999,16.076613564843967,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-11 20:00:00,Spinning,31.783510038242497,17,34.00503918889042,Low,118.99999999999999,40.58881152724571,6,0,Clear,0.7,Normal,No action needed.
2025-05-11 21:00:00,Spinning,36.510589464665664,9,21.1227220683242,None,45.0,14.285117370450225,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-11 22:00:00,Spinning,56.1577789455712,9,34.12038015328049,Low,70.19999999999999,15.388619590104506,7,1,Rain,0.6499999999999999,Phantom Load,Turn off machines during breaks.
2025-05-11 23:00:00,Dyeing,87.80999562481493,8,35.3102579798222,High,110.00000000000001,6.704502406351789,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-12 00:00:00,Finishing,40.47249457433257,7,25.51224677357891,Low,28.0,8.333850759593439,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-12 01:00:00,Weaving,42.15088321286193,17,25.362780401910268,High,204.0,59.006099122880826,4,0,Clear,0.8,Normal,No action needed.
2025-05-12 02:00:00,Finishing,62.032885753790204,5,35.43715452363243,High,36.0,6.834080564317764,2,0,Clear,0.9,Normal,No action needed.
2025-05-12 03:00:00,Spinning,37.37947217016114,11,27.868956931271832,None,66.0,20.664774183846827,8,0,Cloudy,0.6,Normal,No action needed.
2025-05-12 04:00:00,Finishing,75.88529359243654,14,23.82381402929578,High,114.24,13.774320300000246,3,1,Cloudy,0.85,Phantom Load,Turn off machines during breaks.
2025-05-12 05:00:00,Weaving,34.914211536615014,13,20.440703205950083,Low,97.5,31.72932187590018,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-12 06:00:00,Weaving,80.24135729407716,11,34.15670194459537,Low,115.49999999999999,11.410616162670436,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-12 07:00:00,Weaving,14.317042850353197,9,38.913962940005646,None,133.65,57.25763611525148,2,0,Cloudy,0.9,Low Occupancy,No action needed.
2025-05-12 08:00:00,Weaving,43.1476015721954,19,30.250052975406632,None,171.0,48.60880065577294,10,1,Cloudy,0.5,Phantom Load,Turn off machines during breaks. | Schedule maintenance for old machines.
2025-05-12 09:00:00,Weaving,80.06102619322368,11,37.44271400044953,Low,132.0,13.15972271247237,4,0,Clear,0.8,Normal,No action needed.
2025-05-12 10:00:00,Spinning,52.79053191590808,13,31.203645167498237,Low,123.5,29.151846541926762,1,0,Clear,0.95,Normal,No action needed.
2025-05-12 11:00:00,Weaving,70.22831001859907,12,25.648617973730232,High,153.0,22.77534283577171,3,0,Cloudy,0.85,Normal,No action needed.
2025-05-12 12:00:00,Finishing,86.18945792701426,7,23.9121854608903,High,33.6,2.320171068261605,8,0,Cloudy,0.6,Normal,No action needed.
2025-05-12 13:00:00,Weaving,48.637153403313306,9,26.24698203771027,Low,81.0,20.801952871658113,8,0,Clear,0.6,Normal,No action needed.
2025-05-12 14:00:00,Weaving,67.60157416883547,17,38.122865095315326,High,153.0,24.78479576084087,8,0,Clear,0.6,Normal,Schedule maintenance for old machines.
2025-05-12 15:00:00,Spinning,37.6276133113288,12,37.879794200157406,Low,90.0,28.06757400990204,5,0,Cloudy,0.75,Normal,No action needed.
2025-05-12 16:00:00,Spinning,63.830419277319294,18,26.393336648810894,None,116.99999999999999,21.15920472276821,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-12 17:00:00,Weaving,64.82476275310697,16,37.63855516609288,High,155.99999999999997,27.43668505257656,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-12 18:00:00,Spinning,49.52006853089287,7,23.748238881951643,None,67.2,16.961256973619996,4,1,Clear,0.8,Phantom Load,Turn off machines during breaks.
2025-05-12 19:00:00,Dyeing,34.85577450284925,13,29.42335797865629,None,178.75000000000003,58.222651538078495,9,0,Clear,0.55,Normal,Schedule maintenance for old machines.
2025-05-12 20:00:00,Finishing,40.01395535410178,9,22.25886416822347,High,68.39999999999999,20.51522726889719,1,0,Clear,0.95,Normal,No action needed.
2025-05-12 21:00:00,Weaving,49.90450157543565,19,23.825208358291732,Low,185.24999999999997,46.400955415752726,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-12 22:00:00,Finishing,68.07460180673219,7,20.622311998347154,Low,50.4,8.045200344703487,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-12 23:00:00,Spinning,59.51608787218168,11,23.342640229424426,Low,104.5,21.152844086785073,1,0,Clear,0.95,Normal,No action needed.
2025-05-13 00:00:00,Dyeing,62.52759159092824,10,27.20755639860695,High,137.5,25.762280781236832,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-13 01:00:00,Finishing,98.77857998116569,16,24.655262942025775,None,115.2,0.703537930848561,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-13 02:00:00,Spinning,52.413401603233424,18,29.207165424038525,None,108.0,25.696763134253953,8,0,Clear,0.6,Normal,No action needed.
2025-05-13 03:00:00,Finishing,37.226641230581734,15,28.450968566238892,High,72.0,22.598409156990574,8,0,Rain,0.6,Normal,No action needed.
2025-05-13 04:00:00,Spinning,70.81738444962693,16,20.36013111200909,None,88.0,12.84035084216415,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-13 05:00:00,Spinning,77.69502109526627,19,28.996844159451186,High,142.5,15.892297469622783,5,0,Clear,0.75,Normal,No action needed.
2025-05-13 06:00:00,Spinning,59.611607882245345,13,36.490696161740644,High,71.5,14.43885018209729,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-13 07:00:00,Spinning,53.93640434331449,8,37.54478914324401,None,56.0,12.897806783871943,6,0,Clear,0.7,Normal,No action needed.
2025-05-13 08:00:00,Spinning,74.68609351122994,18,28.583651867927138,High,162.0,20.504264255903745,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-13 09:00:00,Spinning,47.01337376159212,9,31.97957016354421,High,59.400000000000006,15.737027992807144,9,1,Cloudy,0.55,Phantom Load,Turn off machines during breaks.
2025-05-13 10:00:00,Finishing,63.79163233197487,17,33.889009122614176,High,95.19999999999999,17.23518300997996,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-13 11:00:00,Dyeing,80.02092185134282,14,23.296493506935242,High,262.5,26.22254007011255,5,0,Clear,0.75,Normal,No action needed.
2025-05-13 12:00:00,Dyeing,61.50867277803186,16,24.683688936309714,Low,340.0,65.43525627734584,3,0,Rain,0.85,Normal,No action needed.
2025-05-13 13:00:00,Dyeing,27.960683762056632,11,39.67680625710876,High,192.5,69.3378418790205,6,0,Clear,0.7,Normal,No action needed.
2025-05-13 14:00:00,Weaving,47.76461818189429,12,24.777133208038553,High,99.00000000000001,25.856513999962328,9,0,Clear,0.55,Normal,No action needed.
2025-05-13 15:00:00,Spinning,59.25926405903176,7,28.949362826449157,High,66.5,13.546294700371941,1,0,Clear,0.95,Normal,No action needed.
2025-05-13 16:00:00,Spinning,53.81581845900273,9,28.77076977074871,High,45.0,10.391440846724386,10,0,Rain,0.5,Normal,No action needed.
2025-05-13 17:00:00,Weaving,44.95687188818834,9,25.69124603525795,None,101.25,27.865583606604655,5,0,Clear,0.75,Normal,No action needed.
2025-05-13 18:00:00,Finishing,98.02381371506016,7,29.01194037966268,None,53.199999999999996,0.5256655517939975,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-13 19:00:00,Finishing,58.786783723707586,17,34.28065288933713,Low,129.2,26.6237377144849,1,0,Rain,0.95,Normal,No action needed.
2025-05-13 20:00:00,Finishing,62.897353293151106,6,25.13388456620092,Low,45.599999999999994,8.459403449161547,1,0,Clear,0.95,Normal,No action needed.
2025-05-13 21:00:00,Spinning,47.70454269686164,16,30.99167313444287,None,80.0,20.918182921255344,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-13 22:00:00,Weaving,86.60366172612429,7,31.87321582417077,High,94.5,6.329769834406277,2,0,Clear,0.9,Normal,No action needed.
2025-05-13 23:00:00,Spinning,86.53937062113351,7,34.479461109321875,High,63.0,4.240098254342943,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-14 00:00:00,Finishing,71.17539569121254,16,25.900814153083125,High,76.8,11.068648054574384,10,1,Cloudy,0.5,Phantom Load,Turn off machines during breaks.
2025-05-14 01:00:00,Spinning,78.35090413328241,13,34.58346975098896,Low,97.5,10.55393423502482,5,0,Clear,0.75,Normal,No action needed.
2025-05-14 02:00:00,Dyeing,41.12298589152565,14,31.805710859063193,High,297.5,87.5795584863556,3,0,Clear,0.85,Normal,No action needed.
2025-05-14 03:00:00,Dyeing,38.10826920894142,11,26.377336366422774,Low,137.5,42.55056491885278,10,0,Clear,0.5,Normal,No action needed.
2025-05-14 04:00:00,Weaving,87.94159001466632,16,28.61058676924415,High,144.0,8.682055189440252,8,0,Rain,0.6,Normal,No action needed.
2025-05-14 05:00:00,Weaving,100.0,14,32.91644772572968,Low,199.5,0.0,1,0,Cloudy,0.95,Normal,No action needed.
2025-05-14 06:00:00,Weaving,65.43746325540033,10,29.080032423922297,Low,135.0,23.329712302604776,2,0,Clear,0.9,Normal,No action needed.
2025-05-14 07:00:00,Weaving,83.162216960486,15,22.715780941278744,High,189.0,15.91170497234073,6,1,Clear,0.7,Phantom Load,Turn off machines during breaks.
2025-05-14 08:00:00,Weaving,43.236073719809625,9,25.78489543945309,None,121.5,34.48408521521566,5,1,Clear,0.75,Phantom Load,Turn off machines during breaks.
2025-05-14 09:00:00,Finishing,51.12763390965893,8,39.89715946118643,Low,51.2,12.511325719127314,4,0,Rain,0.8,Normal,No action needed.
2025-05-14 10:00:00,Dyeing,59.63393031957021,17,30.83409624820008,Low,276.24999999999994,55.75563374609363,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-14 11:00:00,Spinning,67.94489218482906,7,23.54341850543731,Low,63.0,10.097358961778848,5,1,Clear,0.75,Phantom Load,Turn off machines during breaks.
2025-05-14 12:00:00,Weaving,38.54513948520387,7,23.010429833268272,None,84.0,25.81104141621438,4,0,Rain,0.8,Normal,No action needed.
2025-05-14 13:00:00,Finishing,64.78493728222298,12,26.516462351288997,Low,81.6,14.36774558885302,3,0,Clear,0.85,Normal,No action needed.
2025-05-14 14:00:00,Spinning,100.0,7,22.64744758069945,Low,63.0,0.0,2,0,Clear,0.9,Normal,No action needed.
2025-05-14 15:00:00,Finishing,29.940593432096936,9,34.91720077254024,Low,54.0,18.916039773333825,5,0,Clear,0.75,Normal,No action needed.
2025-05-14 16:00:00,Finishing,67.54200787804373,16,35.092424431971835,High,83.19999999999999,13.502524722733806,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-14 17:00:00,Spinning,59.414743726300436,12,28.82447427310653,Low,66.0,13.393134570320857,9,0,Cloudy,0.55,Normal,No action needed.
2025-05-14 18:00:00,Finishing,16.007785629988916,19,35.29055589309435,Low,142.12,59.68486753132988,3,0,Clear,0.85,Low Occupancy,No action needed.
2025-05-14 19:00:00,Finishing,25.751210848713725,5,32.803966231192476,High,24.0,8.909854698154353,8,0,Cloudy,0.6,Normal,No action needed.
2025-05-14 20:00:00,Weaving,100.0,19,34.68059525178613,Low,199.5,0.0,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-14 21:00:00,Dyeing,63.845653487980826,14,32.650882199316555,Low,315.0,56.9430957564302,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-14 22:00:00,Weaving,57.52543327465654,9,34.80952263907038,High,97.2,20.64263942851692,8,1,Cloudy,0.6,Phantom Load,Turn off machines during breaks.
2025-05-14 23:00:00,Finishing,52.87056725263339,5,36.91842879355464,Low,24.0,5.655531929683993,8,0,Cloudy,0.6,Normal,No action needed.
2025-05-15 00:00:00,Spinning,69.4064462105658,18,36.164704200184445,None,162.0,24.780778569441694,2,0,Clear,0.9,Normal,No action needed.
2025-05-15 01:00:00,Finishing,22.88324458099352,6,21.53724150552327,Low,24.0,9.254010650280778,10,0,Clear,0.5,Normal,No action needed.
2025-05-15 02:00:00,Spinning,79.62628255997562,19,24.647686461120955,High,114.0,11.613018940813893,8,0,Clear,0.6,Normal,No action needed.
2025-05-15 03:00:00,Spinning,84.7142347859768,10,26.42991402495764,High,95.0,7.260738476661023,1,0,Clear,0.95,Normal,No action needed.
2025-05-15 04:00:00,Spinning,51.87075557541277,13,22.45841356930775,None,84.49999999999999,20.334605769388098,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-15 05:00:00,Finishing,32.3426604549155,10,21.43551612453026,Low,72.0,24.35664223623042,2,0,Cloudy,0.9,Normal,No action needed.
2025-05-15 06:00:00,Finishing,81.2041981499776,17,38.3358338140467,Low,88.39999999999999,8.307744417709898,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-15 07:00:00,Finishing,100.0,19,21.086640696458076,Low,83.60000000000001,0.0,9,0,Clear,0.55,Normal,No action needed.
2025-05-15 08:00:00,Spinning,79.10192758882953,11,31.66533035626091,High,77.0,8.045757878300634,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-15 09:00:00,Weaving,39.342615428258924,15,36.53429319862037,High,123.75000000000001,37.5317567037648,9,0,Clear,0.55,Normal,No action needed.
2025-05-15 10:00:00,Dyeing,56.80810876350008,5,27.546273228126473,None,106.25,22.945692219390583,3,0,Cloudy,0.85,Normal,No action needed.
2025-05-15 11:00:00,Weaving,78.89943330777463,5,38.603419308768494,None,48.74999999999999,5.143263131229935,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-15 12:00:00,Dyeing,63.830138775854614,16,22.59201302390884,Low,220.00000000000003,39.786847346559924,9,0,Clear,0.55,Normal,Schedule maintenance for old machines.
2025-05-15 13:00:00,Dyeing,61.36741258620522,16,39.989324964312615,High,336.0,64.90274685517524,6,1,Clear,0.7,Phantom Load,Turn off machines during breaks.
2025-05-15 14:00:00,Weaving,31.17035876780445,18,35.415612365277596,High,175.49999999999997,60.398010181251585,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-15 15:00:00,Finishing,55.81094868701849,19,34.39307633221061,High,106.39999999999999,23.508575298506162,6,0,Cloudy,0.7,Normal,No action needed.
2025-05-15 16:00:00,Spinning,79.41882662753721,6,27.894687076896563,None,48.0,4.93948160939107,4,0,Clear,0.8,Normal,No action needed.
2025-05-15 17:00:00,Dyeing,92.0450645121382,9,33.64387761253221,High,213.75,8.501837302652302,1,0,Clear,0.95,Normal,No action needed.
2025-05-15 18:00:00,Weaving,25.123037667342047,9,33.76088887672027,High,94.5,35.37936470218088,6,0,Clear,0.7,Normal,No action needed.
2025-05-15 19:00:00,Spinning,62.38036812107949,14,20.62843643022546,Low,98.0,18.433619620671053,6,0,Clear,0.7,Normal,No action needed.
2025-05-15 20:00:00,Spinning,70.76123440363618,16,27.952951591840723,Low,103.99999999999999,15.204158110109187,7,0,Cloudy,0.6499999999999999,Normal,No action needed.
2025-05-15 21:00:00,Weaving,59.166383952202125,14,37.14259119712565,Low,105.0,21.437648425093883,10,0,Cloudy,0.5,Normal,No action needed.
2025-05-15 22:00:00,Spinning,79.6170689827495,14,24.465267710103927,Low,105.0,10.701038784056509,5,0,Rain,0.75,Normal,No action needed.
2025-05-15 23:00:00,Finishing,45.15540959616731,13,30.939265027427762,None,67.6,18.53747155649545,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-16 00:00:00,Weaving,52.083424385366754,13,38.74756876328642,Low,126.74999999999999,30.36712979577382,7,0,Clear,0.6499999999999999,Normal,No action needed.
2025-05-16 01:00:00,Finishing,56.40751999529526,11,35.70379086296817,None,79.2,17.262622081863075,2,0,Clear,0.9,Normal,No action needed.
2025-05-16 02:00:00,Dyeing,73.24962120329032,11,22.816058977853523,Low,137.5,18.39088542273791,10,0,Clear,0.5,Normal,No action needed.
2025-05-16 03:00:00,Finishing,42.675461039855,12,32.71909414327457,High,91.19999999999999,26.139989765826115,1,0,Rain,0.95,Normal,No action needed.
